date,nse,prediction,dji,ftse,nikkei,SandP,ssec
20040816,-0.043799274,1,0.109630307,-0.614588388,-0.262333409,0.147669745,-0.141324862
20040817,1.553950536,0,1.314967926,1.132163199,0.789971598,1.365506793,-0.009525799
20040818,-0.012466108,0,0.183637365,0.195393315,-0.010716234,0.219578175,-0.024186076
20040819,0.006321912,1,1.10620868,-0.080299172,0.81360717,1.244333831,-0.072520501
20040820,0,0,-0.419810063,0.16991183,-0.407667874,-0.359767328,-0.159867513
20040823,0.034583582,0,0.690375267,0.15128593,0.668285212,0.652474376,-0.13453103
20040824,0,1,-0.366857841,0.826238213,0.161029457,-0.243084814,-0.12237303
20040825,0.037697914,1,0.253945632,0.049939845,-0.234954706,0.046536121,-0.012192312
20040826,0.003133421,1,0.822986395,0.093023256,0.595421327,0.800045656,-0.012546126
20040827,0.006208288,0,-0.081813814,0.958835797,0.169640759,0.011765585,-0.083556027
20040830,0.027967682,1,0.212314353,0,-0.252373462,0.242519078,-0.173860112
20040831,0.003070404,1,-0.711036494,0.81277083,-0.584556333,-0.778139491,1.725538028
20040901,-0.003064195,1,0.507782572,-0.685953542,0.208085245,0.463082008,-0.097760907
20040902,0.003057263,0,-0.053666237,0.957549391,0.467053717,0.151239225,-0.180935277
20040903,0.021481618,1,1.198021239,0.368725011,0.263160297,1.121250791,-0.009036265
20040906,0.030597883,1,0,0.7126101,0.58244733,0,-0.049504566
20040907,-0.003041363,1,-0.292315362,0.285664059,0.274894455,-0.418493419,-0.019444935
20040908,0.027270248,1,0.804953494,0.039440817,0.408708146,0.688742577,-0.10979277
20040909,0,0,-0.284543048,-0.157701069,-0.023939661,-0.448589029,-0.142438172
20040910,0.027289266,1,-0.235236035,-0.447525448,-0.725627612,0.189021022,-0.212098742
20040913,-0.029962547,1,0.232971795,0.154252975,0.511937924,0.495362844,-0.136905519
20040914,0,1,0.016381736,0.297029703,0.529714702,0.169042452,0.46940734
20040915,0.008899172,0,0.032966255,-0.274237072,-0.149792396,0.222949505,0.225392556
20040916,0.023764259,1,-0.841233405,0.061598029,-0.590396623,-0.705463943,0.665870366
20040917,-0.17588087,1,0.128329758,0.178084601,-0.065540388,0.279372441,0.167588334
20040920,0.023072708,0,0.39015831,0.757160101,0,0.449492568,0.655263075
20040921,-0.00289218,1,-0.773694587,-0.250490089,0.59300508,-0.562677571,0.2038008
20040922,-0.025711347,1,0.392361323,0.631073261,0.274614626,0.632694556,-0.297397278
20040923,-0.045612635,0,-1.325045697,-0.349362035,0,-1.393782814,-0.194131745
20040924,0,0,-0.695202797,-0.522613941,-0.774911077,-0.466977417,0.703989382
20040927,-0.005805515,0,0.083075234,0.214521813,-0.291969549,0.15789094,1.180377952
20040928,-0.002911208,0,-0.584241938,-0.806011227,-0.494139122,-0.59363172,0.197772317
20040929,0.017644464,1,0.889623015,0.574737955,0.53912617,0.592652501,0.077812383
20040930,0.020255216,1,0.583879153,0.455411293,0.779803201,0.427003022,-0.133872458
20041001,-0.063019192,1,-0.552184032,-0.377062401,0.643226939,-0.019742823,0
20041004,0.090133228,1,1.114859674,1.94276713,1.149552359,1.518064622,0
20041005,0.011076344,1,0.234381138,0.476435746,-0.198851206,0.324352099,0
20041006,-0.041380452,0,-0.380367031,0.540390448,-0.534399469,-0.060789483,0
20041007,-0.105855479,1,0.611536538,-0.016995602,0.123316395,0.667272154,0
20041008,-0.002753759,1,-1.118363531,-0.161485668,-0.380283926,-0.998207128,-0.073817286
20041009,-0.40380178,1,0,0,0,0,0
20041011,0.002750578,0,-0.693307793,0.004256496,0,-0.752665177,0.091081216
20041012,0.038722168,0,0.266225729,-0.285173126,-0.478439751,0.200509738,-0.180027648
20041014,-0.117521965,1,-0.742763475,-0.281847716,-0.405505802,-0.730045483,0.009885551
20041015,0.002785903,1,-1.07854754,-0.116509882,-0.670999582,-0.930272956,-0.335044994
20041018,0.058495822,0,0.393449734,-0.144727178,0.356554016,0.445024592,0.150546786
20041019,0.06718925,1,0.230942844,0.084366279,0.572332064,0.525182211,0.274819408
20041020,0.0110595,0,-0.589577215,0.618164527,-0.653965325,-0.968567872,0.007172974
20041021,0.016759308,0,-0.108010096,-0.833476542,-0.001193511,0.038981355,0.047797584
20041025,0.014046917,0,-1.094190398,-0.043314419,-1.272898008,-0.971540646,0.594201558
20041026,1.172286243,1,-0.080134132,-1.102829657,-0.063609854,-0.085781391,-0.116619138
20041027,0.005614666,1,1.420414089,0.414065067,0.63893826,1.487935355,0.161085481
20041028,0.002802926,1,1.148303841,1.018894271,1.095678598,1.28792973,-0.147751754
20041029,0.041664352,0,0.025092606,0.274292132,-0.442269131,0.181261503,-1.873546072
20041101,0.022385136,1,0.229192846,-0.400620315,-0.375070235,0.244803284,-0.217945741
20041102,0.030593798,1,0.268461743,1.072617966,0.375324905,0.027433995,-0.108248964
20041103,0.02481116,1,-0.185582424,0.415079807,0,0.004427117,0.234109225
20041104,0.021769892,0,1.009586101,0.539077815,0.945007619,1.118020392,0.102955945
20041105,0.065400441,1,1.753073757,0.207693123,0.85682195,1.615648512,0.297219752
20041108,0.00809804,1,0.705593457,0.243216378,0.304928338,0.387373336,-0.123059113
20041109,0.040261971,0,0.036288958,-0.48947213,-0.151678967,-0.109763495,0.010885205
20041110,0.048419637,1,-0.047534432,0.023321884,0.070769283,-0.069539526,0.221045663
20041111,0.018655722,0,-0.008565553,0.356105729,0.244838727,-0.100501859,0.314606548
20041112,0.072171287,1,0.812281822,0.895553913,-0.050615567,0.908922074,-0.016846044
20041116,-0.008008756,1,0.106560865,0.191910553,0.063677357,-0.030399773,0.184667446
20041117,0.00266099,1,-0.593255117,-0.68081031,-0.266089009,-0.707884254,0.022545423
20041118,0.095306171,1,0.590407934,0.534546369,0.456369386,0.553830232,-0.194662499
20041119,-0.005285273,0,0.217824038,0.196000751,0.347582119,0.136225873,0.144610799
20041122,0.010681764,1,-1.093772572,-0.926060808,-1.140769711,-1.116140632,0.117323549
20041123,0,1,0.310892601,-0.581834986,0,0.589574329,0.036514583
20041124,0.029060552,1,0.030313306,0.196488559,-0.160102278,-0.025487496,0.00575966
20041125,0.010503926,0,0,-0.484986505,-0.176875333,0,-0.052757546
20041129,-0.092054391,1,0.018258968,-0.25034712,0.097937925,0.075312584,-0.158624389
20041130,0.030933416,1,-0.440306645,0.17505009,-0.625253598,-0.344994539,-0.107363282
20041201,0.099550745,1,-0.457057229,-0.981093941,-0.998231988,-0.40303081,0.010816165
20041202,0.035676971,1,1.5554267,0.691018881,1.28261409,1.495122745,-0.102698842
20041203,-0.355177589,1,-0.048153958,0.327301138,0.830940543,-0.087297733,-0.006071083
20041206,0.005009518,0,0.066979306,-0.069456137,-0.485146956,0.070576061,0.045616763
20041207,-0.127938188,1,-0.426260338,-0.528654774,-0.097887809,-0.077238678,0.012984793
20041208,0.072765594,0,-1.009565645,0.124925891,-0.599518751,-1.10733493,0.568461862
20041209,-0.007583609,1,0.513864073,-0.524457039,-0.095966043,0.487661164,0.02307164
20041210,0.01256313,0,0.558305253,-0.329513808,-0.42916942,0.543614839,-0.162981073
20041213,0.081259523,1,-0.090976438,0.119443733,0.634573118,-0.104267432,-0.387948311
20041214,-0.007555343,1,0.902007,0.911802301,0.496325602,0.898994444,-0.048019274
20041215,0,1,0.35842021,-0.295558183,0.340154895,0.392093869,-0.016290965
20041216,0.004929265,1,0.140496136,0.114338951,-0.430521539,0.194449467,-0.153693585
20041217,-0.017214244,0,0.13271773,0.148047883,0.135752266,-0.208175203,-0.082604458
20041220,0.019879728,1,-0.520470816,-0.810947795,-0.043061582,-0.748831068,-0.342811648
20041221,0.04687076,1,0.109669275,0.730284449,0.196334194,0.037688245,-0.029161894
20041222,-0.198077911,0,0.91759289,0.040159794,0.719041666,0.90402434,0.157856516
20041223,0.0122829,1,0.524748631,0.938094232,0,0.341780677,0.076944564
20041224,0.009779234,1,0,0.215598443,0.829832056,0,-0.109221194
20041227,-0.053328162,1,0.103833067,0,0.079530822,0.046302324,0.029106033
20041228,0.048482498,1,-0.470949241,0,-0.422000921,-0.430529032,0.05147789
20041229,0.009655539,0,0.727628201,0.217223301,0.500610818,0.715399751,-0.019938731
20041230,0.04590259,0,-0.233539237,0.452262354,0.709480977,-0.00742357,-0.090945867
20041231,0.00242742,1,-0.26678467,0.006224325,0,0.008249042,0.131662885
20050103,-0.024032684,1,-0.160088519,0,0,-0.134317081,0.000318043
20050104,0.092198582,0,-0.49689355,-0.120329454,-0.265391919,-0.811942013,-0.451481879
20050105,0,0,-0.919428365,0.679226471,-0.510777539,-1.167135924,-0.087871243
20050106,-0.031985041,0,-0.309950814,-0.845884052,-0.569790677,-0.362784295,0.044413576
20050107,-0.005004128,1,0.236367255,0.380774032,0.31700171,0.350585858,-0.008637518
20050110,0.06201935,0,-0.178105375,0.617706196,0,-0.143117122,-0.093988816
20050111,0.035317861,0,0.160980521,-0.276055293,0.544200321,0.342277308,0.024757166
20050112,0.079403704,0,-0.61020954,-0.454479724,-0.020715962,-0.609956732,-0.023220741
20050113,0.465091973,1,0.583168422,-0.728412227,-0.475398303,0.398140393,-0.09586554
20050114,0.017906935,0,-1.054365292,0.349109457,-0.144564205,-0.863012581,-0.035261329
20050117,0.033659572,1,0,0.427056642,0.321815842,0,-0.806507606
20050118,0.00776036,1,0.496580657,0.537255227,0.148519214,0.60045601,-0.071998979
20050119,0.002585249,0,0.670487213,-0.470423175,0.389385,0.967477105,-0.030929599
20050120,0.075260167,0,-0.835657772,-0.116088642,-0.61567407,-0.949010451,-0.389127226
20050124,0,0,-0.749460219,0.052074654,-0.225476201,-0.641481592,1.907537847
20050125,-0.007857517,1,-0.234580034,0.191534986,-0.246867745,-0.352778564,-0.272578177
20050127,0.002588193,1,0.353965102,0.080525273,0.118836606,0.484411451,-0.191554705
20050128,0.012787724,1,-0.297082279,0.129974624,-0.060834333,0.040892197,-0.176519773
20050131,0.007469004,1,-0.384051326,-0.424444719,-0.208380223,-0.271598814,-0.24042465
20050201,0.007290047,1,0.60169776,0.403492799,0.302343959,0.846028132,-0.19482935
20050202,0.111658616,0,0.591042441,1.110813429,0.421097716,0.689090035,0.048019859
20050203,0.004872701,1,0.425036611,0.203823733,0.20829709,0.317796798,0.104829381
20050204,-0.002404482,0,-0.034825924,-0.160693218,-0.068920617,-0.276563344,-0.29767183
20050207,0.93842489,0,1.161418985,0.676405273,0.287310736,1.104304922,-0.000317414
20050208,-0.004865943,1,-0.003453766,0.775068299,0.037041928,-0.108896534,0
20050209,0.002432912,1,0.082776305,0.315273706,0.2564804,0.048270647,0
20050210,0.004830918,0,-0.564304136,-0.102091883,-0.335211262,-0.857527953,0
20050211,0,1,0.801754644,0.192369349,0,0.421146154,0
20050214,0.048029586,1,0.431638157,0.88198236,0.786258291,0.692562212,0
20050215,0,0,-0.045200867,-0.047579398,0.141671307,0.069689369,0
20050216,0.002392402,0,0.42804072,0.339164584,-0.144247749,0.329976616,0.55279866
20050217,0.01450116,0,-0.022518759,-0.112672715,-0.153769544,0.018177619,0.089762057
20050218,0.026674426,0,-0.744079407,0.083115649,-0.170858317,-0.792336556,-0.036837275
20050221,-0.019459512,0,0,-0.003954601,0.189280297,0,0.044398234
20050222,0.009788567,1,0.287885551,0.071185636,-0.124880058,0.069953446,0.089456279
20050223,0.014574427,0,-1.61350009,-0.551296238,-0.749718611,-1.450572366,0.026506614
20050224,0.031597881,0,0.589846943,-0.882195156,0.118782057,0.560736286,-0.186255182
20050225,0.097309395,1,0.702655755,-0.328756139,0.47427575,0.789377025,0.108246048
20050228,0.014556747,1,0.863442021,0.69789425,0.718459203,0.930681924,-0.076649387
20050301,-0.00713182,0,-0.695184684,-0.764959655,-0.055022403,-0.641424093,-0.057735623
20050302,0.009595087,1,0.592310653,0.644057563,0.206353784,0.565807422,-0.007820091
20050303,0.00716589,1,-0.166484488,-0.153984602,-0.192994411,-0.027269933,-0.174991657
20050304,0.01174343,1,0.194789114,0.440634514,-0.343019081,0.032230515,-0.014137177
20050307,0.004655168,1,0.992515827,0.428730956,0.528507848,0.962438084,0.053891625
20050308,0.025461784,1,-0.033722802,-0.180688204,0.096261158,0.261027069,0.348678207
20050309,0.006915789,0,-0.221637922,-0.324236155,-0.039204132,-0.479878946,0.222792734
20050310,0.002313958,1,-0.980516126,-0.295356124,-0.620978293,-1.018512211,0.008278307
20050311,0.013841469,0,0.424683169,-0.680530814,-0.22663998,0.185581725,-0.133731055
20050314,-0.009285051,0,-0.710955633,0.401039882,0.196247958,-0.758324912,-0.074116178
20050315,0.009318145,0,0.279825614,-0.140505821,0.413073142,0.562462523,-0.028453189
20050316,0.018788605,0,-0.549864466,0.506532663,0.009219539,-0.752380727,-0.164838736
20050317,-0.075274635,0,-1.042608296,-1.251949922,-0.734676744,-0.808186516,0.031538665
20050318,-0.035739814,1,-0.063205639,-0.313917693,0.142584519,0.180125338,-0.082186857
20050321,0.41722969,0,0.031246008,0.024379838,0,-0.047045229,-0.102656589
20050322,0.007154441,0,-0.604724987,0.207178112,-0.10496574,-0.493422005,-0.029569488
20050323,-0.019402406,0,-0.898025375,0.077024425,-0.15200174,-1.019620851,-0.096691584
20050324,0.00986972,0,-0.13839097,-0.544832196,0.017461275,0.069988993,-0.1158483
20050328,0.01736628,1,-0.125759233,0,-0.436265075,-0.094665806,-0.065032753
20050329,-0.002463722,0,0.409660079,0.246415771,0.147217678,0.244146838,-0.035163104
20050330,-0.010081407,1,-0.762472398,-0.071102082,-0.438719037,-0.75961813,-0.21513677
20050331,0.040126398,1,1.299571268,-0.372026835,0.494728724,1.377261036,-0.319465729
20050401,0.01228109,1,-0.352624684,-0.128553064,-0.672725469,-0.069414342,-0.073051873
20050404,0,0,-0.946898655,0.400457666,-0.488929714,-0.649668574,-0.935625673
20050405,-0.00969274,0,0.161854621,-0.352055352,0.243664816,0.272819193,-0.189198949
20050406,0.070643833,1,0.358121196,0.943492556,0.080095227,0.448085231,-0.045898829
20050407,-0.007248828,0,0.26351461,0.091039673,0.180348196,0.226845577,0.153101813
20050408,0.009742553,0,0.575058818,0.598294053,0.475490699,0.597098932,-0.035749949
20050411,0.076309571,0,-0.805783131,0.132610006,-0.225942272,-0.834500048,-0.029712916
20050412,-0.271387312,1,-0.122166665,-0.208684485,-0.056104565,0.000847443,-0.14811075
20050413,-0.002469197,1,0.568596653,-0.542909998,0.153551496,0.554520298,0.775967835
20050415,-0.145646646,0,-1.203196232,-0.310433801,-0.864983657,-1.000178022,-0.376882142
20050418,-0.040893523,0,-1.860539754,-1.087879646,-1.293149619,-1.672049669,-0.37553086
20050419,0.00518726,0,-0.161187155,-1.318586965,0.743427187,0.294059706,-0.121394049
20050420,-0.047135226,1,0.557628497,0.590416606,0.975789379,0.593382879,-0.078833356
20050421,0.041457221,1,-1.136024,-0.691984513,-1.243167376,-1.325493903,-0.167881166
20050422,0.105206436,1,2.059846558,-0.049771879,1.203714582,1.973622066,-0.130320084
20050425,0.055912776,1,-0.595870788,0.616233712,0.172008742,-0.675025331,-0.243328994
20050426,0.005073695,0,0.834437785,0.321695915,0.108187821,0.866227567,-0.200946665
20050427,0.120075622,0,-0.89177564,-0.398774898,-0.607662038,-0.883746684,-0.020248427
20050428,0.012917226,1,0.469602207,-1.157775255,-0.239610212,0.39502784,-0.262108184
20050429,0.09787256,0,-1.25926278,0.016703554,0,-1.138037145,-0.067314589
20050502,0.031537451,1,1.212861579,0,-0.496783766,1.192246929,0.000347497
20050503,0.010434329,1,0.580724781,0.240073483,0,0.45901008,0
20050504,-0.01041287,1,0.051211018,1.23914447,0,-0.085185342,0
20050505,0,1,1.2449066,0.438163416,0,1.247016324,0
20050506,-0.050934651,1,-0.426204197,0.405529954,1.069521358,-0.256880784,0
20050509,0.027812895,1,0.048552472,0.338616568,0.061915518,-0.109158813,0.12681456
20050510,0.012495314,0,0.376393842,-0.174835837,0.196032514,0.639432292,-0.355221419
20050511,-0.188035902,0,-0.994088133,-0.364539845,-0.611142387,-1.070543531,-0.085073719
20050512,0,1,0.186163258,-0.347477721,-0.023112933,0.419304601,-0.186166592
20050513,-0.032611695,0,-1.075406228,0.365098248,-0.299969748,-1.003321648,-0.21622283
20050516,0.160941508,1,-0.4844246,-0.136924712,-0.034575725,-0.458005802,-0.201329517
20050517,0.024843486,0,1.106199125,-0.047068454,0.905070716,1.008612409,-0.384307066
20050518,-0.007534659,0,0.776312801,0.292780803,0.214682619,0.695734579,0.009091612
20050519,0.020174001,1,1.28311906,1.0390936,1.272403241,1.001875065,-0.109877833
20050520,0.050229801,1,0.274646345,0.268719441,0.24527875,0.465594042,-0.270419272
20050523,-0.015057217,1,-0.202800761,0.183367925,0.323627719,-0.151117227,-0.360335809
20050524,0.104275287,1,0.493218613,0.362041916,0.23290684,0.385103246,-0.452535292
20050525,-0.002464754,1,-0.188908324,-0.146298449,-0.056951851,0.017586736,-0.123485929
20050526,-0.017124544,1,-0.436798164,-0.220772704,0.090160456,-0.340008223,-0.086269482
20050527,-0.069889623,1,0.763064903,0.470682892,0.637647079,0.639489159,-0.240251621
20050530,0.007224042,0,0,0,0.080324918,0,-0.211522065
20050531,0.004825323,1,0.046976543,-0.172175619,0.066387989,0.096861609,0.136778532
20050601,0.011975761,0,-0.712060567,-0.447225398,-0.493495026,-0.607286477,-0.106345955
20050602,0.014370913,0,0.787101063,0.946817083,0.107856011,0.899703819,-0.236437905
20050603,-0.026638898,1,0.034314261,-0.11973658,0.20310327,0.172187125,-0.212582588
20050604,-0.007162469,0,0,0,0,0,0
20050606,-0.016727603,1,-0.876681534,-0.111888112,-0.596452415,-0.686713228,-0.321223764
20050607,-0.040615443,1,0.057934782,-0.380045605,-0.333078745,0.124579018,0.216448038
20050608,-0.16443057,1,0.153243466,0.899526142,0.158853658,-0.020876652,1.284061308
20050609,-0.007100928,0,-0.059237989,-0.427843668,0.070915509,-0.216324439,0.288997036
20050610,0.011886649,0,0.249685298,0.10991866,0.287704467,0.523994891,-0.044033961
20050613,0.004783316,1,0.09150083,0.423221273,0.039099698,-0.234823751,-0.209778972
20050614,0.042801094,1,0.094454862,0.397582697,0.327281687,0.22618633,0.184944103
20050615,-0.087580183,1,0.237686846,-0.071281483,0.262000792,0.257331502,-0.274904435
20050616,-0.016442346,0,0.1782383,-0.540936831,0.035569313,0.22177089,-0.099184492
20050617,-0.004708763,0,0.116220328,0.508018727,0.490352201,0.363009926,0.377897438
20050620,0.348497692,1,0.419901579,0.646184341,0.218424126,0.495474681,0.206244787
20050621,0.018653671,1,-0.131411726,-0.110288325,-0.079411847,-0.070666663,0.004037576
20050622,-0.101382488,1,-0.088984181,0.199132492,-0.014628758,-0.204752163,-0.229503969
20050623,0,0,-0.110760336,0.33844277,-0.068071007,0.022249323,-0.133752715
20050624,0.006868604,1,-1.572443952,0.296119075,-0.832875548,-1.083305182,-0.15662511
20050627,0,1,-1.186022132,-0.692163304,-0.792150301,-0.762872099,0.597433142
20050628,0,0,-0.068553892,-0.698956487,0.063080631,-0.073852568,-0.328555711
20050629,0.016130147,1,1.11604375,0.929909785,0.468916335,0.913756355,0.277738796
20050630,-0.004562772,1,-0.299351508,0.367358164,-0.031614587,-0.14314356,-0.137095298
20050701,-0.006754931,0,-0.959187694,0.080248968,-0.09184773,-0.710090442,-0.335356888
20050704,0.0067815,1,0,0.934835328,0.293116675,0,-0.507017947
20050705,0.02465649,0,0.277087921,0.451462895,-0.054236047,0.261051523,-0.324163894
20050706,0.027140111,1,0.66346169,0.111876242,0.269782636,0.883263246,0.159378009
20050707,0.004487927,0,-0.974952485,0.761064334,-0.150041837,-0.834035891,-0.031641195
20050708,0.190419381,1,0.307772718,-1.363392994,-0.226915385,0.245205127,-0.210385636
20050711,-0.029596576,1,1.425407452,1.432642537,0.95953306,1.167905537,0.865148853
20050712,0.011267098,1,0.675463075,0.194946676,0.53560081,0.625481169,-0.355711861
20050713,0.029268732,0,-0.055420488,-0.480695864,0.117090887,0.227155099,-0.151315905
20050714,0.015879858,0,0.413738411,0.550103504,0.477023019,0.088370905,-0.179976453
20050715,0,1,0.677250744,0.263062582,0.522006069,0.262403919,-0.077565799
20050718,0.018078687,1,0.112339392,-0.549460996,0,0.115780188,-0.266537866
20050719,0.011190689,1,-0.618747311,-0.317351074,0.024923376,-0.552970776,-0.107892822
20050720,-0.017878693,1,0.676779254,-0.243565648,0.135068817,0.673144626,-0.036572108
20050721,-0.042374771,0,0.400043035,0.263385562,0.16269481,0.475859203,-0.035160697
20050722,0.022416499,1,-0.574235161,0.122718208,-0.295336778,-0.660614664,0.538588727
20050725,0.046345339,1,0.220273501,0.386854604,0.227877525,0.541140858,-0.100542946
20050726,-0.109086942,1,-0.513550814,0.551337327,0.000340399,-0.376923092,0.108665293
20050727,0.047760676,1,-0.15770274,-0.275105773,0.277819571,0.173307808,-0.022654774
20050729,-0.045276185,0,0.643596802,0.127289308,0.356290243,0.560315962,-0.145039891
20050801,-0.010811746,1,-0.603795705,0.227691023,0.065719102,-0.767047022,-0.021877266
20050802,0.166087876,1,-0.166900855,0.160914753,0.061191923,0.094793462,0.053258374
20050803,0.231555244,0,0.570356606,0.693656914,0.400163056,0.709921817,0.206428862
20050804,0.03182011,1,0.129632598,0.090098545,-0.305965386,0.073951388,-0.25177788
20050805,-0.019004984,0,-0.81784992,-0.315061043,-0.346279037,-0.737330023,0.002812109
20050808,0.03176351,0,-0.490752603,-0.015050325,-0.813926562,-0.7638358,0.271092435
20050809,0.015057649,0,-0.199853377,0.556945829,0.155782668,-0.268263636,0.021072421
20050810,0.155259413,1,0.747278689,0.363003574,0.806446612,0.674499028,0.058560178
20050811,-0.052962735,1,-0.200267719,0.257285083,0.661261948,-0.182721824,0.035195056
20050812,0.006300139,0,0.863469401,-0.351464435,0.105354175,0.706194948,0.142534806
20050816,0.004234507,1,0.321408632,-0.029930039,0.556518442,0.28283552,0.085428297
20050817,0,1,-1.137157797,-0.409790053,-0.234171914,-1.17759805,-0.178541439
20050818,0.062418076,0,0.35440088,-0.556150536,0.404784517,0.073812392,0.134306284
20050819,0.517071741,0,0.039994749,-0.442118389,-0.248390271,-0.099977874,-0.311493107
20050822,0,0,0.040746648,0.821741028,0.317040226,0.056598004,-0.105366971
20050823,0.071795088,0,0.100946561,0.109174416,0.476207617,0.165614701,0.020018435
20050824,0,0,-0.475970627,-0.342208183,-0.412087788,-0.338864894,0.129654149
20050825,0.02583423,1,-0.8052599,-0.471680314,-0.472313094,-0.657035638,0.073861083
20050826,0.002123548,1,0.151029767,-0.369654231,0.426596024,0.229832346,0.045632872
20050829,0.091215715,0,-0.510398326,0,-0.423817539,-0.599653491,0.011864728
20050830,0.006416701,1,0.632470285,-0.525144129,0.825194819,0.595805588,-0.243151331
20050831,0.054904445,1,-0.480065573,0.529829192,-0.197059061,-0.31923276,-0.049897896
20050901,0.002096744,1,0.660525179,0.781993227,0.707531117,0.986413689,0.077569537
20050902,0.029096955,1,-0.209602836,0.596575355,0.518991821,0.103251583,0.179675056
20050905,0.053812402,1,0,-0.031903913,0.129363571,0,0.018246151
20050906,-0.022699602,1,-0.117210266,0.206502966,0.409974693,-0.292237666,0.084178047
20050908,0.014411298,1,0.417969269,0.12501866,-0.052113926,0.240797312,0.164445639
20050909,-0.230194137,1,-0.353320261,-0.467768687,0.222996937,-0.379334584,0.007031415
20050912,0.016290293,1,0.779826617,0.346390054,1.173802553,0.796474352,0.010250961
20050913,-0.006038283,1,0.041024821,0.294814621,-0.001628047,-0.074098738,0.003195053
20050914,0.00199972,0,-0.800341447,-0.690219717,-0.42109975,-0.754506639,0.174212295
20050915,0.016048466,1,-0.49578047,0.176095916,-0.128326392,-0.328128424,0.021199809
20050916,0.037639414,1,0.13133941,0.675094438,0.041576279,0.046444309,0.01133173
20050919,0.121456697,1,0.787881425,0.453236742,0,0.82917695,0.044432361
20050920,0.003895446,1,-0.792247904,0.403113963,0.254271197,-0.556584389,0.133378343
20050921,-0.050426687,0,-0.720903753,-0.244949076,0.25203995,-0.786344157,-0.145544066
20050922,0.021423285,0,-0.98734978,-0.862196293,-0.57348734,-0.912114179,-0.193608768
20050923,0.161518272,0,0.424160836,0.297968229,0,0.365232538,-0.229742154
20050926,0.00403592,1,-0.023603514,0.518038509,0.531250594,0.055164908,-0.090886736
20050927,0.044968424,1,0.230719638,0.72964386,-0.168301821,0.027974063,0.000951221
20050928,-0.015534886,1,0.120456969,-0.106361519,-0.018856217,0.002470242,-0.169430039
20050929,0.021169723,1,0.161434019,0.871991629,0.594081897,0.10117804,0.235647036
20050930,-0.126378676,0,0.760906583,-0.302103807,0.442159858,0.886689747,0.111211744
20051003,-0.015376336,1,0.150860054,-0.009127086,-0.059668713,0.092043932,-0.000348646
20051004,-0.001901105,1,-0.314321812,0.434488928,0.533072946,-0.171719623,0
20051005,0.013141345,0,-0.895736272,-0.129055712,0.16718828,-0.996982187,0
20051006,-0.022689457,0,-1.185218773,-1.212143273,-0.988540328,-1.488711655,0
20051007,-0.075606304,0,-0.293299245,-1.020671359,-0.600395983,-0.409567527,0
20051010,0.118490317,0,0.050645568,-0.187997915,0,0.370127658,-0.167702601
20051011,0.089603989,1,-0.520289442,0.227514313,0.397572443,-0.716620773,-0.087971644
20051013,-0.198876253,0,-0.353644388,-0.715520285,-0.562404642,-0.606812649,0.014625086
20051014,0.015764789,0,-0.003135194,-1.441353749,0.982063505,-0.071334145,-0.020217905
20051017,0.161004669,0,0.692501129,0.186127782,0.489098425,0.826788712,-0.102494149
20051018,0.004023902,0,0.590626643,0.218009479,-0.179843943,0.297498686,-0.00990485
20051019,-0.016206142,0,-0.607259713,-0.42750402,-0.408844052,-1.00495431,-0.013060626
20051020,0.370992145,0,1.252959214,-1.825642584,0.703911031,1.495577332,-0.101799826
20051021,0.100189943,1,-1.27740168,-0.071597198,-0.943863977,-1.501970366,-0.029842009
20051024,0.018414322,0,-0.640786321,-0.426018086,0.245909716,0.151971211,0.001144466
20051025,0.004175627,1,1.662032482,1.273798643,0.928876552,1.677704929,-0.087458144
20051026,0.010338268,0,-0.068655561,-0.489668945,0.08162149,-0.236786172,-0.221853475
20051027,0.018683828,0,-0.316921002,0.881881863,0.341173075,-0.431246246,-0.294483396
20051028,-0.010625186,0,-1.111942844,-0.860782738,-0.537750312,-1.04752312,-0.017947188
20051031,-0.051812353,1,1.689346738,0.590414448,0.850034463,1.654933379,-0.1690221
20051101,-0.175035323,1,0.35856586,1.992941267,0.821004373,0.717615487,-0.104318928
20051102,-0.012569394,1,-0.31897084,0.507776503,-0.019907469,-0.352109756,0.004311849
20051107,0.008267708,1,0.077641818,-0.152801046,0.057902907,0.016400316,-0.047094981
20051108,0.083279168,1,0.526749268,0.68589129,0.043954174,0.218830951,-0.064514876
20051109,0.018053076,0,-0.439351289,0.001831234,-0.33783437,-0.345114351,0.036033427
20051110,0,1,0.061578772,-0.386383197,-0.098848508,0.169052598,-0.109099019
20051111,0.00599832,1,0.890269114,-0.299643369,0.635260018,0.844626781,-0.239552747
20051114,-0.003923646,1,0.431766917,0.767032359,0.449734314,0.305453477,-0.058336906
20051116,0.02931176,1,-0.100302137,-0.555758684,-0.397603011,-0.385001942,-0.062712823
20051117,-0.940857613,1,-0.109303562,-0.176483565,0.154614006,0.179001878,-0.092341657
20051118,0.00192016,1,0.42586401,0.552486188,0.908910202,0.941357556,0.0192582
20051121,0.001908361,0,0.430125046,0.712454212,0.657589825,0.440132828,0.069559416
20051122,0.028818444,0,0.501101021,-0.018185455,0.310688113,0.527126014,-0.022061081
20051123,0,1,0.472718069,0.351043126,0,0.508427631,-0.190684969
20051124,0.011500422,1,0,0.262814471,0.736927451,0,-0.037170472
20051125,0.013282732,1,0.410802914,-0.374206844,-0.330403225,0.347280438,-0.008179102
20051126,0.020643321,1,0,0,0,0,0
